NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP16_B||Dificultad Oído
Sololá,Concepción,Hombre,35,1,No declarado
Sololá,Concepción,Hombre,35,31,"No, sin dificultad"
Sololá,Concepción,Hombre,36,23,"No, sin dificultad"
Sololá,Concepción,Hombre,37,32,"No, sin dificultad"
Sololá,Concepción,Hombre,38,33,"No, sin dificultad"
Sololá,Concepción,Hombre,39,26,"No, sin dificultad"
Sololá,Concepción,Hombre,40,2,No declarado
Sololá,Concepción,Hombre,40,32,"No, sin dificultad"
Sololá,Concepción,Hombre,41,21,"No, sin dificultad"
Sololá,Concepción,Hombre,42,31,"No, sin dificultad"
Sololá,Concepción,Hombre,42,2,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,43,1,No puede
Sololá,Concepción,Hombre,43,19,"No, sin dificultad"
Sololá,Concepción,Hombre,44,17,"No, sin dificultad"
Sololá,Concepción,Hombre,45,22,"No, sin dificultad"
Sololá,Concepción,Hombre,46,1,No declarado
Sololá,Concepción,Hombre,46,16,"No, sin dificultad"
Sololá,Concepción,Hombre,47,15,"No, sin dificultad"
Sololá,Concepción,Hombre,48,23,"No, sin dificultad"
Sololá,Concepción,Hombre,49,22,"No, sin dificultad"
Sololá,Concepción,Hombre,50,35,"No, sin dificultad"
Sololá,Concepción,Hombre,50,1,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,51,6,"No, sin dificultad"
Sololá,Concepción,Hombre,52,16,"No, sin dificultad"
Sololá,Concepción,Hombre,53,14,"No, sin dificultad"
Sololá,Concepción,Hombre,54,10,"No, sin dificultad"
Sololá,Concepción,Hombre,54,1,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,55,1,No puede
Sololá,Concepción,Hombre,55,13,"No, sin dificultad"
Sololá,Concepción,Hombre,56,10,"No, sin dificultad"
Sololá,Concepción,Hombre,57,9,"No, sin dificultad"
Sololá,Concepción,Hombre,58,11,"No, sin dificultad"
Sololá,Concepción,Hombre,59,6,"No, sin dificultad"
Sololá,Concepción,Hombre,60,14,"No, sin dificultad"
Sololá,Concepción,Hombre,61,3,"No, sin dificultad"
Sololá,Concepción,Hombre,62,9,"No, sin dificultad"
Sololá,Concepción,Hombre,63,11,"No, sin dificultad"
Sololá,Concepción,Hombre,63,1,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,64,7,"No, sin dificultad"
Sololá,Concepción,Hombre,65,18,"No, sin dificultad"
Sololá,Concepción,Hombre,66,8,"No, sin dificultad"
Sololá,Concepción,Hombre,67,7,"No, sin dificultad"
Sololá,Concepción,Hombre,67,1,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,68,11,"No, sin dificultad"
Sololá,Concepción,Hombre,69,6,"No, sin dificultad"
Sololá,Concepción,Hombre,70,7,"No, sin dificultad"
Sololá,Concepción,Hombre,70,1,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,71,10,"No, sin dificultad"
Sololá,Concepción,Hombre,71,1,"Sí, con mucha dificultad"
Sololá,Concepción,Hombre,72,1,No declarado
Sololá,Concepción,Hombre,72,3,"No, sin dificultad"
Sololá,Concepción,Hombre,73,3,"No, sin dificultad"
Sololá,Concepción,Hombre,74,1,"No, sin dificultad"
Sololá,Concepción,Hombre,75,6,"No, sin dificultad"
Sololá,Concepción,Hombre,76,5,"No, sin dificultad"
Sololá,Concepción,Hombre,77,3,"No, sin dificultad"
Sololá,Concepción,Hombre,78,5,"No, sin dificultad"
Sololá,Concepción,Hombre,79,3,"No, sin dificultad"
Sololá,Concepción,Hombre,79,1,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,80,3,"No, sin dificultad"
Sololá,Concepción,Hombre,80,2,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,81,1,"No, sin dificultad"
Sololá,Concepción,Hombre,84,2,"No, sin dificultad"
Sololá,Concepción,Hombre,84,1,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,85,1,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,88,2,"No, sin dificultad"
Sololá,Concepción,Hombre,89,1,"No, sin dificultad"
Sololá,Concepción,Mujer,0,67,
Sololá,Concepción,Mujer,1,81,
Sololá,Concepción,Mujer,2,80,
Sololá,Concepción,Mujer,3,87,
Sololá,Concepción,Mujer,4,2,No declarado
Sololá,Concepción,Mujer,4,92,"No, sin dificultad"
Sololá,Concepción,Mujer,4,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,5,3,No declarado
Sololá,Concepción,Mujer,5,93,"No, sin dificultad"
Sololá,Concepción,Mujer,6,3,No declarado
Sololá,Concepción,Mujer,6,79,"No, sin dificultad"
Sololá,Concepción,Mujer,6,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,7,96,"No, sin dificultad"
Sololá,Concepción,Mujer,8,1,No declarado
Sololá,Concepción,Mujer,8,93,"No, sin dificultad"
Sololá,Concepción,Mujer,9,78,"No, sin dificultad"
Sololá,Concepción,Mujer,9,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,10,119,"No, sin dificultad"
Sololá,Concepción,Mujer,11,3,No declarado
Sololá,Concepción,Mujer,11,75,"No, sin dificultad"
Sololá,Concepción,Mujer,12,102,"No, sin dificultad"
Sololá,Concepción,Mujer,12,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,13,2,No declarado
Sololá,Concepción,Mujer,13,78,"No, sin dificultad"
Sololá,Concepción,Mujer,14,94,"No, sin dificultad"
Sololá,Concepción,Mujer,14,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,15,100,"No, sin dificultad"
Sololá,Concepción,Mujer,16,67,"No, sin dificultad"
Sololá,Concepción,Mujer,17,1,No declarado
Sololá,Concepción,Mujer,17,92,"No, sin dificultad"
Sololá,Concepción,Mujer,18,100,"No, sin dificultad"
Sololá,Concepción,Mujer,19,2,No declarado
Sololá,Concepción,Mujer,19,49,"No, sin dificultad"
Sololá,Concepción,Mujer,20,1,No declarado
Sololá,Concepción,Mujer,20,91,"No, sin dificultad"
Sololá,Concepción,Mujer,20,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,21,66,"No, sin dificultad"
Sololá,Concepción,Mujer,21,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,22,72,"No, sin dificultad"
Sololá,Concepción,Mujer,22,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,23,1,No declarado
Sololá,Concepción,Mujer,23,69,"No, sin dificultad"
Sololá,Concepción,Mujer,24,70,"No, sin dificultad"
Sololá,Concepción,Mujer,25,1,No declarado
Sololá,Concepción,Mujer,25,73,"No, sin dificultad"
Sololá,Concepción,Mujer,26,57,"No, sin dificultad"
Sololá,Concepción,Mujer,27,1,No declarado
Sololá,Concepción,Mujer,27,54,"No, sin dificultad"
Sololá,Concepción,Mujer,28,69,"No, sin dificultad"
Sololá,Concepción,Mujer,29,1,No declarado
Sololá,Concepción,Mujer,29,41,"No, sin dificultad"
Sololá,Concepción,Mujer,30,64,"No, sin dificultad"
Sololá,Concepción,Mujer,31,37,"No, sin dificultad"
Sololá,Concepción,Mujer,32,53,"No, sin dificultad"
Sololá,Concepción,Mujer,33,38,"No, sin dificultad"
Sololá,Concepción,Mujer,34,33,"No, sin dificultad"
Sololá,Concepción,Mujer,35,59,"No, sin dificultad"
Sololá,Concepción,Mujer,36,2,No declarado
Sololá,Concepción,Mujer,36,36,"No, sin dificultad"
Sololá,Concepción,Mujer,37,38,"No, sin dificultad"
Sololá,Concepción,Mujer,38,51,"No, sin dificultad"
Sololá,Concepción,Mujer,39,1,No declarado
Sololá,Concepción,Mujer,39,25,"No, sin dificultad"
Sololá,Concepción,Mujer,39,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,40,47,"No, sin dificultad"
Sololá,Concepción,Mujer,41,16,"No, sin dificultad"
Sololá,Concepción,Mujer,42,33,"No, sin dificultad"
Sololá,Concepción,Mujer,43,29,"No, sin dificultad"
Sololá,Concepción,Mujer,44,26,"No, sin dificultad"
Sololá,Concepción,Mujer,45,21,"No, sin dificultad"
Sololá,Concepción,Mujer,46,1,No declarado
Sololá,Concepción,Mujer,46,18,"No, sin dificultad"
Sololá,Concepción,Mujer,47,15,"No, sin dificultad"
Sololá,Concepción,Mujer,48,29,"No, sin dificultad"
Sololá,Concepción,Mujer,49,17,"No, sin dificultad"
Sololá,Concepción,Mujer,50,22,"No, sin dificultad"
Sololá,Concepción,Mujer,51,17,"No, sin dificultad"
Sololá,Concepción,Mujer,52,18,"No, sin dificultad"
Sololá,Concepción,Mujer,53,20,"No, sin dificultad"
Sololá,Concepción,Mujer,54,10,"No, sin dificultad"
Sololá,Concepción,Mujer,54,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,55,13,"No, sin dificultad"
Sololá,Concepción,Mujer,56,8,"No, sin dificultad"
Sololá,Concepción,Mujer,57,13,"No, sin dificultad"
Sololá,Concepción,Mujer,58,14,"No, sin dificultad"
Sololá,Concepción,Mujer,59,3,"No, sin dificultad"
Sololá,Concepción,Mujer,59,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,60,1,No puede
Sololá,Concepción,Mujer,60,23,"No, sin dificultad"
Sololá,Concepción,Mujer,61,6,"No, sin dificultad"
Sololá,Concepción,Mujer,62,6,"No, sin dificultad"
Sololá,Concepción,Mujer,63,14,"No, sin dificultad"
Sololá,Concepción,Mujer,64,12,"No, sin dificultad"
Sololá,Concepción,Mujer,65,1,No declarado
Sololá,Concepción,Mujer,65,8,"No, sin dificultad"
Sololá,Concepción,Mujer,65,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,66,11,"No, sin dificultad"
Sololá,Concepción,Mujer,67,8,"No, sin dificultad"
Sololá,Concepción,Mujer,68,14,"No, sin dificultad"
Sololá,Concepción,Mujer,68,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,69,8,"No, sin dificultad"
Sololá,Concepción,Mujer,70,9,"No, sin dificultad"
Sololá,Concepción,Mujer,71,3,"No, sin dificultad"
Sololá,Concepción,Mujer,72,7,"No, sin dificultad"
Sololá,Concepción,Mujer,72,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,73,4,"No, sin dificultad"
Sololá,Concepción,Mujer,74,7,"No, sin dificultad"
Sololá,Concepción,Mujer,75,3,"No, sin dificultad"
Sololá,Concepción,Mujer,75,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,75,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,76,2,"No, sin dificultad"
Sololá,Concepción,Mujer,77,5,"No, sin dificultad"
Sololá,Concepción,Mujer,77,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,78,8,"No, sin dificultad"
Sololá,Concepción,Mujer,79,2,"No, sin dificultad"
Sololá,Concepción,Mujer,79,2,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,80,4,"No, sin dificultad"
Sololá,Concepción,Mujer,81,1,"No, sin dificultad"
Sololá,Concepción,Mujer,82,1,"No, sin dificultad"
Sololá,Concepción,Mujer,83,1,"No, sin dificultad"
Sololá,Concepción,Mujer,84,1,"No, sin dificultad"
Sololá,Concepción,Mujer,86,1,"No, sin dificultad"
Sololá,Concepción,Mujer,86,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,87,1,"No, sin dificultad"
Sololá,Concepción,Mujer,88,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,89,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,92,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,93,1,"No, sin dificultad"
Sololá,Concepción,Mujer,95,1,"No, sin dificultad"
Sololá,Nahualá,Hombre,0,806,
Sololá,Nahualá,Hombre,1,872,
Sololá,Nahualá,Hombre,2,843,
Sololá,Nahualá,Hombre,3,881,
Sololá,Nahualá,Hombre,4,32,No declarado
Sololá,Nahualá,Hombre,4,894,"No, sin dificultad"
Sololá,Nahualá,Hombre,4,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,5,10,No declarado
Sololá,Nahualá,Hombre,5,1,No puede
Sololá,Nahualá,Hombre,5,915,"No, sin dificultad"
Sololá,Nahualá,Hombre,5,1,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,6,8,No declarado
Sololá,Nahualá,Hombre,6,1,No puede
Sololá,Nahualá,Hombre,6,915,"No, sin dificultad"
Sololá,Nahualá,Hombre,6,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,7,8,No declarado
Sololá,Nahualá,Hombre,7,852,"No, sin dificultad"
Sololá,Nahualá,Hombre,7,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,8,3,No declarado
Sololá,Nahualá,Hombre,8,2,No puede
Sololá,Nahualá,Hombre,8,802,"No, sin dificultad"
Sololá,Nahualá,Hombre,8,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,9,6,No declarado
Sololá,Nahualá,Hombre,9,830,"No, sin dificultad"
Sololá,Nahualá,Hombre,9,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,9,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,10,4,No declarado
Sololá,Nahualá,Hombre,10,1,No puede
Sololá,Nahualá,Hombre,10,843,"No, sin dificultad"
Sololá,Nahualá,Hombre,10,3,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,10,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,11,7,No declarado
Sololá,Nahualá,Hombre,11,878,"No, sin dificultad"
Sololá,Nahualá,Hombre,11,10,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,11,4,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,12,5,No declarado
Sololá,Nahualá,Hombre,12,938,"No, sin dificultad"
Sololá,Nahualá,Hombre,12,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,12,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,13,13,No declarado
Sololá,Nahualá,Hombre,13,2,No puede
Sololá,Nahualá,Hombre,13,921,"No, sin dificultad"
Sololá,Nahualá,Hombre,13,6,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,13,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,14,6,No declarado
Sololá,Nahualá,Hombre,14,1,No puede
Sololá,Nahualá,Hombre,14,888,"No, sin dificultad"
Sololá,Nahualá,Hombre,14,3,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,14,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,15,8,No declarado
Sololá,Nahualá,Hombre,15,1,No puede
Sololá,Nahualá,Hombre,15,919,"No, sin dificultad"
Sololá,Nahualá,Hombre,15,3,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,15,4,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,16,8,No declarado
Sololá,Nahualá,Hombre,16,819,"No, sin dificultad"
Sololá,Nahualá,Hombre,16,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,16,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,17,10,No declarado
Sololá,Nahualá,Hombre,17,929,"No, sin dificultad"
Sololá,Nahualá,Hombre,17,7,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,18,3,No declarado
Sololá,Nahualá,Hombre,18,1,No puede
Sololá,Nahualá,Hombre,18,963,"No, sin dificultad"
Sololá,Nahualá,Hombre,18,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,18,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,19,3,No declarado
Sololá,Nahualá,Hombre,19,2,No puede
Sololá,Nahualá,Hombre,19,755,"No, sin dificultad"
Sololá,Nahualá,Hombre,19,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,19,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,20,9,No declarado
Sololá,Nahualá,Hombre,20,1,No puede
Sololá,Nahualá,Hombre,20,759,"No, sin dificultad"
Sololá,Nahualá,Hombre,20,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,20,3,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,21,8,No declarado
Sololá,Nahualá,Hombre,21,1,No puede
Sololá,Nahualá,Hombre,21,632,"No, sin dificultad"
Sololá,Nahualá,Hombre,21,3,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,21,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,22,6,No declarado
Sololá,Nahualá,Hombre,22,672,"No, sin dificultad"
Sololá,Nahualá,Hombre,22,3,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,23,2,No declarado
Sololá,Nahualá,Hombre,23,636,"No, sin dificultad"
Sololá,Nahualá,Hombre,23,3,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,23,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,24,3,No declarado
Sololá,Nahualá,Hombre,24,1,No puede
Sololá,Nahualá,Hombre,24,607,"No, sin dificultad"
Sololá,Nahualá,Hombre,24,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,25,11,No declarado
Sololá,Nahualá,Hombre,25,1,No puede
Sololá,Nahualá,Hombre,25,617,"No, sin dificultad"
Sololá,Nahualá,Hombre,25,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,25,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,26,4,No declarado
Sololá,Nahualá,Hombre,26,496,"No, sin dificultad"
Sololá,Nahualá,Hombre,26,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,26,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,27,5,No declarado
Sololá,Nahualá,Hombre,27,491,"No, sin dificultad"
Sololá,Nahualá,Hombre,27,1,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,27,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,28,4,No declarado
Sololá,Nahualá,Hombre,28,1,No puede
Sololá,Nahualá,Hombre,28,483,"No, sin dificultad"
Sololá,Nahualá,Hombre,28,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,29,2,No declarado
Sololá,Nahualá,Hombre,29,1,No puede
Sololá,Nahualá,Hombre,29,413,"No, sin dificultad"
Sololá,Nahualá,Hombre,29,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,29,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,30,3,No declarado
Sololá,Nahualá,Hombre,30,513,"No, sin dificultad"
Sololá,Nahualá,Hombre,30,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,30,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,31,1,No declarado
Sololá,Nahualá,Hombre,31,363,"No, sin dificultad"
Sololá,Nahualá,Hombre,31,1,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,31,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,32,1,No declarado
Sololá,Nahualá,Hombre,32,425,"No, sin dificultad"
Sololá,Nahualá,Hombre,32,9,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,33,3,No declarado
Sololá,Nahualá,Hombre,33,355,"No, sin dificultad"
Sololá,Nahualá,Hombre,33,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,33,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,34,1,No puede
Sololá,Nahualá,Hombre,34,400,"No, sin dificultad"
Sololá,Nahualá,Hombre,34,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,35,5,No declarado
Sololá,Nahualá,Hombre,35,445,"No, sin dificultad"
Sololá,Nahualá,Hombre,35,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,36,6,No declarado
Sololá,Nahualá,Hombre,36,374,"No, sin dificultad"
Sololá,Nahualá,Hombre,36,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,37,6,No declarado
Sololá,Nahualá,Hombre,37,384,"No, sin dificultad"
Sololá,Nahualá,Hombre,37,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,38,1,No declarado
Sololá,Nahualá,Hombre,38,413,"No, sin dificultad"
Sololá,Nahualá,Hombre,38,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,39,1,No puede
Sololá,Nahualá,Hombre,39,344,"No, sin dificultad"
Sololá,Nahualá,Hombre,39,1,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,40,4,No declarado
Sololá,Nahualá,Hombre,40,436,"No, sin dificultad"
Sololá,Nahualá,Hombre,40,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,41,282,"No, sin dificultad"
Sololá,Nahualá,Hombre,41,6,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,41,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,42,2,No declarado
Sololá,Nahualá,Hombre,42,294,"No, sin dificultad"
Sololá,Nahualá,Hombre,42,8,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,42,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,43,315,"No, sin dificultad"
Sololá,Nahualá,Hombre,43,7,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,44,259,"No, sin dificultad"
Sololá,Nahualá,Hombre,44,11,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,45,3,No declarado
Sololá,Nahualá,Hombre,45,2,No puede
Sololá,Nahualá,Hombre,45,336,"No, sin dificultad"
Sololá,Nahualá,Hombre,45,8,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,46,252,"No, sin dificultad"
Sololá,Nahualá,Hombre,46,3,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,47,2,No declarado
Sololá,Nahualá,Hombre,47,247,"No, sin dificultad"
Sololá,Nahualá,Hombre,47,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,48,4,No declarado
Sololá,Nahualá,Hombre,48,255,"No, sin dificultad"
Sololá,Nahualá,Hombre,48,7,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,49,1,No declarado
Sololá,Nahualá,Hombre,49,232,"No, sin dificultad"
Sololá,Nahualá,Hombre,49,6,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,49,3,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,50,1,No declarado
Sololá,Nahualá,Hombre,50,311,"No, sin dificultad"
Sololá,Nahualá,Hombre,50,18,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,50,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,51,3,No declarado
Sololá,Nahualá,Hombre,51,171,"No, sin dificultad"
Sololá,Nahualá,Hombre,51,7,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,52,211,"No, sin dificultad"
Sololá,Nahualá,Hombre,52,7,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,52,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,53,197,"No, sin dificultad"
Sololá,Nahualá,Hombre,53,9,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,53,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,54,2,No declarado
Sololá,Nahualá,Hombre,54,165,"No, sin dificultad"
Sololá,Nahualá,Hombre,54,20,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,54,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,55,1,No declarado
Sololá,Nahualá,Hombre,55,1,No puede
Sololá,Nahualá,Hombre,55,237,"No, sin dificultad"
Sololá,Nahualá,Hombre,55,15,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,56,2,No declarado
Sololá,Nahualá,Hombre,56,158,"No, sin dificultad"
Sololá,Nahualá,Hombre,56,12,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,56,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,57,2,No declarado
Sololá,Nahualá,Hombre,57,171,"No, sin dificultad"
Sololá,Nahualá,Hombre,57,10,"Sí, con algo de dificultad"
