NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PDESOC||Personas Desocupadas
Alta Verapaz,Chahal,Hombre,0,344,
Alta Verapaz,Chahal,Hombre,1,364,
Alta Verapaz,Chahal,Hombre,2,337,
Alta Verapaz,Chahal,Hombre,3,422,
Alta Verapaz,Chahal,Hombre,4,373,
Alta Verapaz,Chahal,Hombre,5,371,
Alta Verapaz,Chahal,Hombre,6,403,
Alta Verapaz,Chahal,Hombre,7,343,
Alta Verapaz,Chahal,Hombre,7,2,Cesante
Alta Verapaz,Chahal,Hombre,8,356,
Alta Verapaz,Chahal,Hombre,9,374,
Alta Verapaz,Chahal,Hombre,9,1,Cesante
Alta Verapaz,Chahal,Hombre,10,341,
Alta Verapaz,Chahal,Hombre,10,1,Cesante
Alta Verapaz,Chahal,Hombre,11,284,
Alta Verapaz,Chahal,Hombre,12,269,
Alta Verapaz,Chahal,Hombre,13,315,
Alta Verapaz,Chahal,Hombre,14,283,
Alta Verapaz,Chahal,Hombre,14,1,Aspirante
Alta Verapaz,Chahal,Hombre,14,1,Cesante
Alta Verapaz,Chahal,Hombre,15,277,
Alta Verapaz,Chahal,Hombre,15,1,Aspirante
Alta Verapaz,Chahal,Hombre,15,4,Cesante
Alta Verapaz,Chahal,Hombre,16,328,
Alta Verapaz,Chahal,Hombre,16,1,Aspirante
Alta Verapaz,Chahal,Hombre,16,8,Cesante
Alta Verapaz,Chahal,Hombre,17,341,
Alta Verapaz,Chahal,Hombre,17,2,Aspirante
Alta Verapaz,Chahal,Hombre,17,6,Cesante
Alta Verapaz,Chahal,Hombre,18,357,
Alta Verapaz,Chahal,Hombre,18,2,Aspirante
Alta Verapaz,Chahal,Hombre,18,5,Cesante
Alta Verapaz,Chahal,Hombre,19,254,
Alta Verapaz,Chahal,Hombre,19,1,Aspirante
Alta Verapaz,Chahal,Hombre,19,5,Cesante
Alta Verapaz,Chahal,Hombre,20,274,
Alta Verapaz,Chahal,Hombre,20,2,Aspirante
Alta Verapaz,Chahal,Hombre,20,6,Cesante
Alta Verapaz,Chahal,Hombre,21,260,
Alta Verapaz,Chahal,Hombre,21,2,Aspirante
Alta Verapaz,Chahal,Hombre,21,8,Cesante
Alta Verapaz,Chahal,Hombre,22,278,
Alta Verapaz,Chahal,Hombre,22,1,Aspirante
Alta Verapaz,Chahal,Hombre,22,5,Cesante
Alta Verapaz,Chahal,Hombre,23,261,
Alta Verapaz,Chahal,Hombre,23,1,Aspirante
Alta Verapaz,Chahal,Hombre,23,5,Cesante
Alta Verapaz,Chahal,Hombre,24,231,
Alta Verapaz,Chahal,Hombre,24,4,Cesante
Alta Verapaz,Chahal,Hombre,25,253,
Alta Verapaz,Chahal,Hombre,25,1,Aspirante
Alta Verapaz,Chahal,Hombre,26,196,
Alta Verapaz,Chahal,Hombre,26,2,Aspirante
Alta Verapaz,Chahal,Hombre,26,2,Cesante
Alta Verapaz,Chahal,Hombre,27,205,
Alta Verapaz,Chahal,Hombre,27,2,Aspirante
Alta Verapaz,Chahal,Hombre,27,1,Cesante
Alta Verapaz,Chahal,Hombre,28,213,
Alta Verapaz,Chahal,Hombre,28,1,Cesante
Alta Verapaz,Chahal,Hombre,29,169,
Alta Verapaz,Chahal,Hombre,29,2,Cesante
Alta Verapaz,Chahal,Hombre,30,188,
Alta Verapaz,Chahal,Hombre,30,1,Cesante
Alta Verapaz,Chahal,Hombre,31,173,
Alta Verapaz,Chahal,Hombre,32,180,
Alta Verapaz,Chahal,Hombre,32,1,Aspirante
Alta Verapaz,Chahal,Hombre,32,1,Cesante
Alta Verapaz,Chahal,Hombre,33,166,
Alta Verapaz,Chahal,Hombre,33,2,Aspirante
Alta Verapaz,Chahal,Hombre,34,164,
Alta Verapaz,Chahal,Hombre,34,2,Aspirante
Alta Verapaz,Chahal,Hombre,34,2,Cesante
Alta Verapaz,Chahal,Hombre,35,192,
Alta Verapaz,Chahal,Hombre,35,2,Aspirante
Alta Verapaz,Chahal,Hombre,36,140,
Alta Verapaz,Chahal,Hombre,37,118,
Alta Verapaz,Chahal,Hombre,37,1,Cesante
Alta Verapaz,Chahal,Hombre,38,140,
Alta Verapaz,Chahal,Hombre,38,1,Aspirante
Alta Verapaz,Chahal,Hombre,38,1,Cesante
Alta Verapaz,Chahal,Hombre,39,145,
Alta Verapaz,Chahal,Hombre,40,128,
Alta Verapaz,Chahal,Hombre,40,1,Aspirante
Alta Verapaz,Chahal,Hombre,41,113,
Alta Verapaz,Chahal,Hombre,41,1,Aspirante
Alta Verapaz,Chahal,Hombre,42,100,
Alta Verapaz,Chahal,Hombre,43,110,
Alta Verapaz,Chahal,Hombre,44,118,
Alta Verapaz,Chahal,Hombre,44,4,Aspirante
Alta Verapaz,Chahal,Hombre,45,100,
Alta Verapaz,Chahal,Hombre,45,1,Aspirante
Alta Verapaz,Chahal,Hombre,46,99,
Alta Verapaz,Chahal,Hombre,47,87,
Alta Verapaz,Chahal,Hombre,48,86,
Alta Verapaz,Chahal,Hombre,49,69,
Alta Verapaz,Chahal,Hombre,49,1,Cesante
Alta Verapaz,Chahal,Hombre,50,77,
Alta Verapaz,Chahal,Hombre,50,1,Cesante
Alta Verapaz,Chahal,Hombre,51,82,
Alta Verapaz,Chahal,Hombre,51,1,Aspirante
Alta Verapaz,Chahal,Hombre,52,73,
Alta Verapaz,Chahal,Hombre,53,61,
Alta Verapaz,Chahal,Hombre,54,80,
Alta Verapaz,Chahal,Hombre,55,68,
Alta Verapaz,Chahal,Hombre,56,61,
Alta Verapaz,Chahal,Hombre,57,61,
Alta Verapaz,Chahal,Hombre,58,74,
Alta Verapaz,Chahal,Hombre,59,70,
Alta Verapaz,Chahal,Hombre,60,49,
Alta Verapaz,Chahal,Hombre,61,50,
Alta Verapaz,Chahal,Hombre,62,37,
Alta Verapaz,Chahal,Hombre,63,55,
Alta Verapaz,Chahal,Hombre,64,51,
Alta Verapaz,Chahal,Hombre,65,50,
Alta Verapaz,Chahal,Hombre,66,44,
Alta Verapaz,Chahal,Hombre,67,35,
Alta Verapaz,Chahal,Hombre,68,37,
Alta Verapaz,Chahal,Hombre,69,20,
Alta Verapaz,Chahal,Hombre,70,32,
Alta Verapaz,Chahal,Hombre,71,35,
Alta Verapaz,Chahal,Hombre,72,20,
Alta Verapaz,Chahal,Hombre,73,25,
Alta Verapaz,Chahal,Hombre,74,23,
Alta Verapaz,Chahal,Hombre,75,25,
Alta Verapaz,Chahal,Hombre,76,21,
Alta Verapaz,Chahal,Hombre,77,16,
Alta Verapaz,Chahal,Hombre,78,22,
Alta Verapaz,Chahal,Hombre,79,17,
Alta Verapaz,Chahal,Hombre,79,1,Aspirante
Alta Verapaz,Chahal,Hombre,80,16,
Alta Verapaz,Chahal,Hombre,81,16,
Alta Verapaz,Chahal,Hombre,82,10,
Alta Verapaz,Chahal,Hombre,83,6,
Alta Verapaz,Chahal,Hombre,84,7,
Alta Verapaz,Chahal,Hombre,85,11,
Alta Verapaz,Chahal,Hombre,86,8,
Alta Verapaz,Chahal,Hombre,87,5,
Alta Verapaz,Chahal,Hombre,88,7,
Alta Verapaz,Chahal,Hombre,89,2,
Alta Verapaz,Chahal,Hombre,90,2,
Alta Verapaz,Chahal,Hombre,91,1,
Alta Verapaz,Chahal,Hombre,92,2,
Alta Verapaz,Chahal,Hombre,98,2,
Alta Verapaz,Chahal,Hombre,99,1,
Alta Verapaz,Chahal,Mujer,0,319,
Alta Verapaz,Chahal,Mujer,1,388,
Alta Verapaz,Chahal,Mujer,2,408,
Alta Verapaz,Chahal,Mujer,3,407,
Alta Verapaz,Chahal,Mujer,4,360,
Alta Verapaz,Chahal,Mujer,5,350,
Alta Verapaz,Chahal,Mujer,6,368,
Alta Verapaz,Chahal,Mujer,7,357,
Alta Verapaz,Chahal,Mujer,7,1,Cesante
Alta Verapaz,Chahal,Mujer,8,331,
Alta Verapaz,Chahal,Mujer,8,1,Aspirante
Alta Verapaz,Chahal,Mujer,9,316,
Alta Verapaz,Chahal,Mujer,10,353,
Alta Verapaz,Chahal,Mujer,11,315,
Alta Verapaz,Chahal,Mujer,12,261,
Alta Verapaz,Chahal,Mujer,12,1,Cesante
Alta Verapaz,Chahal,Mujer,13,287,
Alta Verapaz,Chahal,Mujer,14,292,
Alta Verapaz,Chahal,Mujer,15,319,
Alta Verapaz,Chahal,Mujer,16,316,
Alta Verapaz,Chahal,Mujer,16,1,Cesante
Alta Verapaz,Chahal,Mujer,17,358,
Alta Verapaz,Chahal,Mujer,18,339,
Alta Verapaz,Chahal,Mujer,18,2,Aspirante
Alta Verapaz,Chahal,Mujer,19,305,
Alta Verapaz,Chahal,Mujer,20,343,
Alta Verapaz,Chahal,Mujer,20,1,Cesante
Alta Verapaz,Chahal,Mujer,21,293,
Alta Verapaz,Chahal,Mujer,22,295,
Alta Verapaz,Chahal,Mujer,23,268,
Alta Verapaz,Chahal,Mujer,23,1,Aspirante
Alta Verapaz,Chahal,Mujer,24,277,
Alta Verapaz,Chahal,Mujer,25,235,
Alta Verapaz,Chahal,Mujer,26,211,
Alta Verapaz,Chahal,Mujer,27,215,
Alta Verapaz,Chahal,Mujer,27,1,Cesante
Alta Verapaz,Chahal,Mujer,28,202,
Alta Verapaz,Chahal,Mujer,29,215,
Alta Verapaz,Chahal,Mujer,29,1,Cesante
Alta Verapaz,Chahal,Mujer,30,183,
Alta Verapaz,Chahal,Mujer,31,182,
Alta Verapaz,Chahal,Mujer,31,1,Aspirante
Alta Verapaz,Chahal,Mujer,32,182,
Alta Verapaz,Chahal,Mujer,33,168,
Alta Verapaz,Chahal,Mujer,34,167,
Alta Verapaz,Chahal,Mujer,35,168,
Alta Verapaz,Chahal,Mujer,36,186,
Alta Verapaz,Chahal,Mujer,37,148,
Alta Verapaz,Chahal,Mujer,37,1,Aspirante
Alta Verapaz,Chahal,Mujer,38,152,
Alta Verapaz,Chahal,Mujer,39,154,
Alta Verapaz,Chahal,Mujer,40,135,
Alta Verapaz,Chahal,Mujer,41,103,
Alta Verapaz,Chahal,Mujer,42,129,
Alta Verapaz,Chahal,Mujer,43,114,
Alta Verapaz,Chahal,Mujer,44,98,
Alta Verapaz,Chahal,Mujer,45,127,
Alta Verapaz,Chahal,Mujer,46,80,
Alta Verapaz,Chahal,Mujer,47,84,
Alta Verapaz,Chahal,Mujer,48,77,
Alta Verapaz,Chahal,Mujer,49,75,
Alta Verapaz,Chahal,Mujer,50,86,
Alta Verapaz,Chahal,Mujer,51,74,
Alta Verapaz,Chahal,Mujer,52,67,
Alta Verapaz,Chahal,Mujer,52,1,Cesante
Alta Verapaz,Chahal,Mujer,53,72,
Alta Verapaz,Chahal,Mujer,54,86,
Alta Verapaz,Chahal,Mujer,55,63,
Alta Verapaz,Chahal,Mujer,56,62,
Alta Verapaz,Chahal,Mujer,57,62,
Alta Verapaz,Chahal,Mujer,58,71,
Alta Verapaz,Chahal,Mujer,58,1,Cesante
Alta Verapaz,Chahal,Mujer,59,47,
Alta Verapaz,Chahal,Mujer,60,52,
Alta Verapaz,Chahal,Mujer,61,41,
Alta Verapaz,Chahal,Mujer,62,44,
Alta Verapaz,Chahal,Mujer,63,52,
Alta Verapaz,Chahal,Mujer,64,39,
Alta Verapaz,Chahal,Mujer,65,31,
Alta Verapaz,Chahal,Mujer,66,36,
Alta Verapaz,Chahal,Mujer,67,44,
Alta Verapaz,Chahal,Mujer,68,22,
Alta Verapaz,Chahal,Mujer,69,25,
Alta Verapaz,Chahal,Mujer,70,24,
Alta Verapaz,Chahal,Mujer,71,30,
Alta Verapaz,Chahal,Mujer,72,17,
Alta Verapaz,Chahal,Mujer,73,23,
Alta Verapaz,Chahal,Mujer,74,22,
Alta Verapaz,Chahal,Mujer,75,17,
Alta Verapaz,Chahal,Mujer,76,10,
Alta Verapaz,Chahal,Mujer,77,14,
Alta Verapaz,Chahal,Mujer,78,15,
Alta Verapaz,Chahal,Mujer,79,17,
Alta Verapaz,Chahal,Mujer,80,14,
Alta Verapaz,Chahal,Mujer,81,13,
Alta Verapaz,Chahal,Mujer,82,8,
Alta Verapaz,Chahal,Mujer,83,5,
Alta Verapaz,Chahal,Mujer,84,7,
Alta Verapaz,Chahal,Mujer,85,8,
Alta Verapaz,Chahal,Mujer,86,7,
Alta Verapaz,Chahal,Mujer,87,5,
Alta Verapaz,Chahal,Mujer,88,4,
Alta Verapaz,Chahal,Mujer,89,3,
Alta Verapaz,Chahal,Mujer,90,1,
Alta Verapaz,Chahal,Mujer,92,3,
Alta Verapaz,Chahal,Mujer,95,1,
Alta Verapaz,Chahal,Mujer,97,1,
Alta Verapaz,Chisec,Hombre,0,1241,
Alta Verapaz,Chisec,Hombre,1,1242,
Alta Verapaz,Chisec,Hombre,2,1293,
Alta Verapaz,Chisec,Hombre,3,1303,
Alta Verapaz,Chisec,Hombre,4,1271,
Alta Verapaz,Chisec,Hombre,5,1293,
Alta Verapaz,Chisec,Hombre,6,1285,
Alta Verapaz,Chisec,Hombre,7,1268,
Alta Verapaz,Chisec,Hombre,7,1,Cesante
Alta Verapaz,Chisec,Hombre,8,1207,
Alta Verapaz,Chisec,Hombre,8,2,Cesante
Alta Verapaz,Chisec,Hombre,9,1179,
Alta Verapaz,Chisec,Hombre,10,1241,
Alta Verapaz,Chisec,Hombre,10,1,Cesante
Alta Verapaz,Chisec,Hombre,11,1135,
Alta Verapaz,Chisec,Hombre,11,2,Cesante
Alta Verapaz,Chisec,Hombre,12,1093,
Alta Verapaz,Chisec,Hombre,12,3,Cesante
Alta Verapaz,Chisec,Hombre,13,1139,
Alta Verapaz,Chisec,Hombre,13,2,Aspirante
Alta Verapaz,Chisec,Hombre,13,6,Cesante
Alta Verapaz,Chisec,Hombre,14,1064,
Alta Verapaz,Chisec,Hombre,14,3,Aspirante
Alta Verapaz,Chisec,Hombre,14,4,Cesante
Alta Verapaz,Chisec,Hombre,15,1068,
Alta Verapaz,Chisec,Hombre,15,7,Aspirante
Alta Verapaz,Chisec,Hombre,15,6,Cesante
Alta Verapaz,Chisec,Hombre,16,1109,
Alta Verapaz,Chisec,Hombre,16,4,Aspirante
Alta Verapaz,Chisec,Hombre,16,8,Cesante
Alta Verapaz,Chisec,Hombre,17,1094,
Alta Verapaz,Chisec,Hombre,17,7,Aspirante
Alta Verapaz,Chisec,Hombre,17,13,Cesante
Alta Verapaz,Chisec,Hombre,18,1089,
Alta Verapaz,Chisec,Hombre,18,8,Aspirante
Alta Verapaz,Chisec,Hombre,18,25,Cesante
Alta Verapaz,Chisec,Hombre,19,900,
Alta Verapaz,Chisec,Hombre,19,9,Aspirante
Alta Verapaz,Chisec,Hombre,19,15,Cesante
Alta Verapaz,Chisec,Hombre,20,875,
Alta Verapaz,Chisec,Hombre,20,8,Aspirante
Alta Verapaz,Chisec,Hombre,20,23,Cesante
Alta Verapaz,Chisec,Hombre,21,882,
Alta Verapaz,Chisec,Hombre,21,6,Aspirante
Alta Verapaz,Chisec,Hombre,21,7,Cesante
Alta Verapaz,Chisec,Hombre,22,806,
Alta Verapaz,Chisec,Hombre,22,7,Aspirante
Alta Verapaz,Chisec,Hombre,22,11,Cesante
Alta Verapaz,Chisec,Hombre,23,841,
Alta Verapaz,Chisec,Hombre,23,8,Aspirante
Alta Verapaz,Chisec,Hombre,23,7,Cesante
Alta Verapaz,Chisec,Hombre,24,772,
Alta Verapaz,Chisec,Hombre,24,6,Aspirante
Alta Verapaz,Chisec,Hombre,24,14,Cesante
Alta Verapaz,Chisec,Hombre,25,758,
Alta Verapaz,Chisec,Hombre,25,9,Aspirante
Alta Verapaz,Chisec,Hombre,25,6,Cesante
Alta Verapaz,Chisec,Hombre,26,579,
Alta Verapaz,Chisec,Hombre,26,8,Aspirante
Alta Verapaz,Chisec,Hombre,26,6,Cesante
Alta Verapaz,Chisec,Hombre,27,662,
Alta Verapaz,Chisec,Hombre,27,7,Aspirante
Alta Verapaz,Chisec,Hombre,27,4,Cesante
Alta Verapaz,Chisec,Hombre,28,642,
Alta Verapaz,Chisec,Hombre,28,2,Aspirante
Alta Verapaz,Chisec,Hombre,28,3,Cesante
Alta Verapaz,Chisec,Hombre,29,582,
Alta Verapaz,Chisec,Hombre,29,5,Aspirante
Alta Verapaz,Chisec,Hombre,30,556,
Alta Verapaz,Chisec,Hombre,30,3,Aspirante
Alta Verapaz,Chisec,Hombre,30,3,Cesante
Alta Verapaz,Chisec,Hombre,31,530,
Alta Verapaz,Chisec,Hombre,31,2,Aspirante
Alta Verapaz,Chisec,Hombre,31,3,Cesante
Alta Verapaz,Chisec,Hombre,32,515,
Alta Verapaz,Chisec,Hombre,32,1,Cesante
Alta Verapaz,Chisec,Hombre,33,539,
Alta Verapaz,Chisec,Hombre,33,3,Aspirante
Alta Verapaz,Chisec,Hombre,33,1,Cesante
Alta Verapaz,Chisec,Hombre,34,525,
Alta Verapaz,Chisec,Hombre,34,6,Aspirante
Alta Verapaz,Chisec,Hombre,35,479,
Alta Verapaz,Chisec,Hombre,35,6,Aspirante
Alta Verapaz,Chisec,Hombre,35,1,Cesante
Alta Verapaz,Chisec,Hombre,36,487,
Alta Verapaz,Chisec,Hombre,36,2,Aspirante
Alta Verapaz,Chisec,Hombre,37,449,
Alta Verapaz,Chisec,Hombre,37,3,Aspirante
Alta Verapaz,Chisec,Hombre,38,404,
Alta Verapaz,Chisec,Hombre,38,3,Aspirante
Alta Verapaz,Chisec,Hombre,38,1,Cesante
Alta Verapaz,Chisec,Hombre,39,411,
Alta Verapaz,Chisec,Hombre,39,1,Aspirante
Alta Verapaz,Chisec,Hombre,39,2,Cesante
Alta Verapaz,Chisec,Hombre,40,402,
Alta Verapaz,Chisec,Hombre,40,4,Aspirante
Alta Verapaz,Chisec,Hombre,40,1,Cesante
Alta Verapaz,Chisec,Hombre,41,335,
Alta Verapaz,Chisec,Hombre,41,4,Aspirante
Alta Verapaz,Chisec,Hombre,41,1,Cesante
Alta Verapaz,Chisec,Hombre,42,343,
Alta Verapaz,Chisec,Hombre,43,321,
Alta Verapaz,Chisec,Hombre,43,4,Aspirante
Alta Verapaz,Chisec,Hombre,44,278,
Alta Verapaz,Chisec,Hombre,45,277,
Alta Verapaz,Chisec,Hombre,45,1,Cesante
Alta Verapaz,Chisec,Hombre,46,254,
Alta Verapaz,Chisec,Hombre,47,251,
Alta Verapaz,Chisec,Hombre,47,2,Aspirante
Alta Verapaz,Chisec,Hombre,48,209,
Alta Verapaz,Chisec,Hombre,49,277,
Alta Verapaz,Chisec,Hombre,49,2,Aspirante
Alta Verapaz,Chisec,Hombre,50,216,
Alta Verapaz,Chisec,Hombre,50,2,Aspirante
Alta Verapaz,Chisec,Hombre,51,185,
Alta Verapaz,Chisec,Hombre,51,1,Aspirante
Alta Verapaz,Chisec,Hombre,52,179,
Alta Verapaz,Chisec,Hombre,52,1,Aspirante
Alta Verapaz,Chisec,Hombre,53,171,
Alta Verapaz,Chisec,Hombre,54,171,
Alta Verapaz,Chisec,Hombre,54,2,Aspirante
Alta Verapaz,Chisec,Hombre,55,182,
Alta Verapaz,Chisec,Hombre,55,1,Aspirante
Alta Verapaz,Chisec,Hombre,56,166,
Alta Verapaz,Chisec,Hombre,56,1,Aspirante
Alta Verapaz,Chisec,Hombre,57,163,
Alta Verapaz,Chisec,Hombre,57,1,Aspirante
Alta Verapaz,Chisec,Hombre,57,1,Cesante
Alta Verapaz,Chisec,Hombre,58,166,
Alta Verapaz,Chisec,Hombre,58,2,Aspirante
Alta Verapaz,Chisec,Hombre,59,182,
Alta Verapaz,Chisec,Hombre,59,1,Aspirante
Alta Verapaz,Chisec,Hombre,59,1,Cesante
Alta Verapaz,Chisec,Hombre,60,166,
Alta Verapaz,Chisec,Hombre,60,1,Aspirante
Alta Verapaz,Chisec,Hombre,61,143,
Alta Verapaz,Chisec,Hombre,61,1,Cesante
Alta Verapaz,Chisec,Hombre,62,161,
Alta Verapaz,Chisec,Hombre,63,161,
Alta Verapaz,Chisec,Hombre,64,124,
Alta Verapaz,Chisec,Hombre,65,143,
Alta Verapaz,Chisec,Hombre,66,121,
Alta Verapaz,Chisec,Hombre,67,123,
Alta Verapaz,Chisec,Hombre,67,1,Aspirante
Alta Verapaz,Chisec,Hombre,68,111,
Alta Verapaz,Chisec,Hombre,69,98,
Alta Verapaz,Chisec,Hombre,69,1,Cesante
Alta Verapaz,Chisec,Hombre,70,98,
Alta Verapaz,Chisec,Hombre,71,86,
Alta Verapaz,Chisec,Hombre,71,1,Aspirante
Alta Verapaz,Chisec,Hombre,72,66,
Alta Verapaz,Chisec,Hombre,73,63,
Alta Verapaz,Chisec,Hombre,74,48,
Alta Verapaz,Chisec,Hombre,75,48,
Alta Verapaz,Chisec,Hombre,75,1,Aspirante
Alta Verapaz,Chisec,Hombre,76,41,
Alta Verapaz,Chisec,Hombre,77,40,
Alta Verapaz,Chisec,Hombre,78,34,
Alta Verapaz,Chisec,Hombre,79,39,
Alta Verapaz,Chisec,Hombre,79,1,Cesante
Alta Verapaz,Chisec,Hombre,80,31,
Alta Verapaz,Chisec,Hombre,81,24,
Alta Verapaz,Chisec,Hombre,82,41,
Alta Verapaz,Chisec,Hombre,83,28,
Alta Verapaz,Chisec,Hombre,84,18,
Alta Verapaz,Chisec,Hombre,85,18,
Alta Verapaz,Chisec,Hombre,86,23,
Alta Verapaz,Chisec,Hombre,87,15,
Alta Verapaz,Chisec,Hombre,88,10,
Alta Verapaz,Chisec,Hombre,89,12,
Alta Verapaz,Chisec,Hombre,90,5,
Alta Verapaz,Chisec,Hombre,91,5,
Alta Verapaz,Chisec,Hombre,92,3,
Alta Verapaz,Chisec,Hombre,94,1,
Alta Verapaz,Chisec,Hombre,95,2,
Alta Verapaz,Chisec,Hombre,97,1,
Alta Verapaz,Chisec,Hombre,98,1,
Alta Verapaz,Chisec,Mujer,0,1152,
Alta Verapaz,Chisec,Mujer,1,1229,
Alta Verapaz,Chisec,Mujer,2,1277,
Alta Verapaz,Chisec,Mujer,3,1228,
Alta Verapaz,Chisec,Mujer,4,1202,
Alta Verapaz,Chisec,Mujer,5,1193,
Alta Verapaz,Chisec,Mujer,6,1243,
Alta Verapaz,Chisec,Mujer,7,1211,
Alta Verapaz,Chisec,Mujer,7,2,Cesante
Alta Verapaz,Chisec,Mujer,8,1137,
Alta Verapaz,Chisec,Mujer,9,1157,
Alta Verapaz,Chisec,Mujer,9,1,Aspirante
Alta Verapaz,Chisec,Mujer,9,1,Cesante
Alta Verapaz,Chisec,Mujer,10,1197,
Alta Verapaz,Chisec,Mujer,10,1,Cesante
Alta Verapaz,Chisec,Mujer,11,1087,
Alta Verapaz,Chisec,Mujer,11,1,Cesante
Alta Verapaz,Chisec,Mujer,12,1057,
Alta Verapaz,Chisec,Mujer,13,1100,
Alta Verapaz,Chisec,Mujer,13,1,Cesante
Alta Verapaz,Chisec,Mujer,14,966,
Alta Verapaz,Chisec,Mujer,14,1,Aspirante
Alta Verapaz,Chisec,Mujer,15,1087,
Alta Verapaz,Chisec,Mujer,15,2,Cesante
Alta Verapaz,Chisec,Mujer,16,1122,
Alta Verapaz,Chisec,Mujer,17,1100,
Alta Verapaz,Chisec,Mujer,17,1,Aspirante
Alta Verapaz,Chisec,Mujer,17,5,Cesante
Alta Verapaz,Chisec,Mujer,18,1088,
Alta Verapaz,Chisec,Mujer,18,1,Aspirante
Alta Verapaz,Chisec,Mujer,18,3,Cesante
Alta Verapaz,Chisec,Mujer,19,850,
Alta Verapaz,Chisec,Mujer,19,2,Aspirante
Alta Verapaz,Chisec,Mujer,19,2,Cesante
Alta Verapaz,Chisec,Mujer,20,898,
Alta Verapaz,Chisec,Mujer,20,1,Aspirante
Alta Verapaz,Chisec,Mujer,20,6,Cesante
Alta Verapaz,Chisec,Mujer,21,873,
Alta Verapaz,Chisec,Mujer,21,2,Aspirante
Alta Verapaz,Chisec,Mujer,22,847,
Alta Verapaz,Chisec,Mujer,22,2,Cesante
Alta Verapaz,Chisec,Mujer,23,881,
Alta Verapaz,Chisec,Mujer,23,2,Aspirante
Alta Verapaz,Chisec,Mujer,23,2,Cesante
Alta Verapaz,Chisec,Mujer,24,776,
Alta Verapaz,Chisec,Mujer,24,1,Aspirante
Alta Verapaz,Chisec,Mujer,24,2,Cesante
Alta Verapaz,Chisec,Mujer,25,782,
Alta Verapaz,Chisec,Mujer,25,4,Cesante
Alta Verapaz,Chisec,Mujer,26,569,
Alta Verapaz,Chisec,Mujer,26,1,Aspirante
Alta Verapaz,Chisec,Mujer,27,673,
Alta Verapaz,Chisec,Mujer,27,1,Aspirante
Alta Verapaz,Chisec,Mujer,27,1,Cesante
Alta Verapaz,Chisec,Mujer,28,670,
Alta Verapaz,Chisec,Mujer,29,612,
Alta Verapaz,Chisec,Mujer,29,1,Cesante
Alta Verapaz,Chisec,Mujer,30,593,
Alta Verapaz,Chisec,Mujer,30,1,Cesante
Alta Verapaz,Chisec,Mujer,31,518,
Alta Verapaz,Chisec,Mujer,31,1,Aspirante
Alta Verapaz,Chisec,Mujer,32,599,
Alta Verapaz,Chisec,Mujer,32,3,Cesante
Alta Verapaz,Chisec,Mujer,33,552,
Alta Verapaz,Chisec,Mujer,34,543,
Alta Verapaz,Chisec,Mujer,35,471,
Alta Verapaz,Chisec,Mujer,36,434,
Alta Verapaz,Chisec,Mujer,36,1,Cesante
Alta Verapaz,Chisec,Mujer,37,441,
Alta Verapaz,Chisec,Mujer,38,432,
Alta Verapaz,Chisec,Mujer,38,1,Cesante
Alta Verapaz,Chisec,Mujer,39,364,
Alta Verapaz,Chisec,Mujer,39,1,Cesante
Alta Verapaz,Chisec,Mujer,40,379,
Alta Verapaz,Chisec,Mujer,41,330,
Alta Verapaz,Chisec,Mujer,42,322,
Alta Verapaz,Chisec,Mujer,43,305,
Alta Verapaz,Chisec,Mujer,44,303,
Alta Verapaz,Chisec,Mujer,45,280,
Alta Verapaz,Chisec,Mujer,46,235,
Alta Verapaz,Chisec,Mujer,47,248,
Alta Verapaz,Chisec,Mujer,48,212,
Alta Verapaz,Chisec,Mujer,48,1,Aspirante
Alta Verapaz,Chisec,Mujer,49,222,
Alta Verapaz,Chisec,Mujer,50,187,
Alta Verapaz,Chisec,Mujer,51,187,
Alta Verapaz,Chisec,Mujer,52,183,
Alta Verapaz,Chisec,Mujer,52,1,Aspirante
Alta Verapaz,Chisec,Mujer,53,184,
Alta Verapaz,Chisec,Mujer,54,148,
Alta Verapaz,Chisec,Mujer,55,140,
Alta Verapaz,Chisec,Mujer,56,134,
Alta Verapaz,Chisec,Mujer,57,171,
Alta Verapaz,Chisec,Mujer,58,185,
Alta Verapaz,Chisec,Mujer,59,120,
Alta Verapaz,Chisec,Mujer,60,138,
Alta Verapaz,Chisec,Mujer,60,1,Aspirante
Alta Verapaz,Chisec,Mujer,61,119,
Alta Verapaz,Chisec,Mujer,62,113,
Alta Verapaz,Chisec,Mujer,63,116,
Alta Verapaz,Chisec,Mujer,64,124,
Alta Verapaz,Chisec,Mujer,65,102,
Alta Verapaz,Chisec,Mujer,66,106,
Alta Verapaz,Chisec,Mujer,67,91,
Alta Verapaz,Chisec,Mujer,68,88,
Alta Verapaz,Chisec,Mujer,69,84,
Alta Verapaz,Chisec,Mujer,70,91,
Alta Verapaz,Chisec,Mujer,71,50,
Alta Verapaz,Chisec,Mujer,72,61,
Alta Verapaz,Chisec,Mujer,73,50,
Alta Verapaz,Chisec,Mujer,74,33,
Alta Verapaz,Chisec,Mujer,75,41,
Alta Verapaz,Chisec,Mujer,76,44,
Alta Verapaz,Chisec,Mujer,77,34,
Alta Verapaz,Chisec,Mujer,78,44,
Alta Verapaz,Chisec,Mujer,79,25,
Alta Verapaz,Chisec,Mujer,80,33,
