NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PDESOC||Personas Desocupadas
Sololá,Concepción,Hombre,60,14,
Sololá,Concepción,Hombre,61,3,
Sololá,Concepción,Hombre,62,9,
Sololá,Concepción,Hombre,63,12,
Sololá,Concepción,Hombre,64,7,
Sololá,Concepción,Hombre,65,18,
Sololá,Concepción,Hombre,66,8,
Sololá,Concepción,Hombre,67,8,
Sololá,Concepción,Hombre,68,11,
Sololá,Concepción,Hombre,69,6,
Sololá,Concepción,Hombre,70,8,
Sololá,Concepción,Hombre,71,11,
Sololá,Concepción,Hombre,72,4,
Sololá,Concepción,Hombre,73,2,
Sololá,Concepción,Hombre,73,1,Cesante
Sololá,Concepción,Hombre,74,1,
Sololá,Concepción,Hombre,75,6,
Sololá,Concepción,Hombre,76,5,
Sololá,Concepción,Hombre,77,3,
Sololá,Concepción,Hombre,78,5,
Sololá,Concepción,Hombre,79,4,
Sololá,Concepción,Hombre,80,5,
Sololá,Concepción,Hombre,81,1,
Sololá,Concepción,Hombre,84,3,
Sololá,Concepción,Hombre,85,1,
Sololá,Concepción,Hombre,88,2,
Sololá,Concepción,Hombre,89,1,
Sololá,Concepción,Mujer,0,67,
Sololá,Concepción,Mujer,1,81,
Sololá,Concepción,Mujer,2,80,
Sololá,Concepción,Mujer,3,87,
Sololá,Concepción,Mujer,4,95,
Sololá,Concepción,Mujer,5,96,
Sololá,Concepción,Mujer,6,83,
Sololá,Concepción,Mujer,7,96,
Sololá,Concepción,Mujer,8,94,
Sololá,Concepción,Mujer,9,79,
Sololá,Concepción,Mujer,10,119,
Sololá,Concepción,Mujer,11,78,
Sololá,Concepción,Mujer,12,100,
Sololá,Concepción,Mujer,12,3,Cesante
Sololá,Concepción,Mujer,13,78,
Sololá,Concepción,Mujer,13,2,Cesante
Sololá,Concepción,Mujer,14,89,
Sololá,Concepción,Mujer,14,6,Cesante
Sololá,Concepción,Mujer,15,94,
Sololá,Concepción,Mujer,15,6,Cesante
Sololá,Concepción,Mujer,16,63,
Sololá,Concepción,Mujer,16,4,Cesante
Sololá,Concepción,Mujer,17,85,
Sololá,Concepción,Mujer,17,8,Cesante
Sololá,Concepción,Mujer,18,97,
Sololá,Concepción,Mujer,18,3,Cesante
Sololá,Concepción,Mujer,19,50,
Sololá,Concepción,Mujer,19,1,Cesante
Sololá,Concepción,Mujer,20,89,
Sololá,Concepción,Mujer,20,4,Cesante
Sololá,Concepción,Mujer,21,66,
Sololá,Concepción,Mujer,21,1,Aspirante
Sololá,Concepción,Mujer,22,71,
Sololá,Concepción,Mujer,22,1,Aspirante
Sololá,Concepción,Mujer,22,1,Cesante
Sololá,Concepción,Mujer,23,68,
Sololá,Concepción,Mujer,23,2,Cesante
Sololá,Concepción,Mujer,24,68,
Sololá,Concepción,Mujer,24,2,Cesante
Sololá,Concepción,Mujer,25,73,
Sololá,Concepción,Mujer,25,1,Cesante
Sololá,Concepción,Mujer,26,56,
Sololá,Concepción,Mujer,26,1,Cesante
Sololá,Concepción,Mujer,27,55,
Sololá,Concepción,Mujer,28,68,
Sololá,Concepción,Mujer,28,1,Cesante
Sololá,Concepción,Mujer,29,41,
Sololá,Concepción,Mujer,29,1,Cesante
Sololá,Concepción,Mujer,30,64,
Sololá,Concepción,Mujer,31,37,
Sololá,Concepción,Mujer,32,53,
Sololá,Concepción,Mujer,33,38,
Sololá,Concepción,Mujer,34,33,
Sololá,Concepción,Mujer,35,57,
Sololá,Concepción,Mujer,35,1,Aspirante
Sololá,Concepción,Mujer,35,1,Cesante
Sololá,Concepción,Mujer,36,38,
Sololá,Concepción,Mujer,37,38,
Sololá,Concepción,Mujer,38,51,
Sololá,Concepción,Mujer,39,27,
Sololá,Concepción,Mujer,40,47,
Sololá,Concepción,Mujer,41,16,
Sololá,Concepción,Mujer,42,33,
Sololá,Concepción,Mujer,43,29,
Sololá,Concepción,Mujer,44,26,
Sololá,Concepción,Mujer,45,21,
Sololá,Concepción,Mujer,46,19,
Sololá,Concepción,Mujer,47,15,
Sololá,Concepción,Mujer,48,29,
Sololá,Concepción,Mujer,49,17,
Sololá,Concepción,Mujer,50,22,
Sololá,Concepción,Mujer,51,17,
Sololá,Concepción,Mujer,52,18,
Sololá,Concepción,Mujer,53,20,
Sololá,Concepción,Mujer,54,11,
Sololá,Concepción,Mujer,55,13,
Sololá,Concepción,Mujer,56,8,
Sololá,Concepción,Mujer,57,13,
Sololá,Concepción,Mujer,58,14,
Sololá,Concepción,Mujer,59,4,
Sololá,Concepción,Mujer,60,24,
Sololá,Concepción,Mujer,61,6,
Sololá,Concepción,Mujer,62,6,
Sololá,Concepción,Mujer,63,14,
Sololá,Concepción,Mujer,64,12,
Sololá,Concepción,Mujer,65,10,
Sololá,Concepción,Mujer,66,11,
Sololá,Concepción,Mujer,67,8,
Sololá,Concepción,Mujer,68,15,
Sololá,Concepción,Mujer,69,8,
Sololá,Concepción,Mujer,70,9,
Sololá,Concepción,Mujer,71,3,
Sololá,Concepción,Mujer,72,8,
Sololá,Concepción,Mujer,73,4,
Sololá,Concepción,Mujer,74,7,
Sololá,Concepción,Mujer,75,5,
Sololá,Concepción,Mujer,76,2,
Sololá,Concepción,Mujer,77,6,
Sololá,Concepción,Mujer,78,8,
Sololá,Concepción,Mujer,79,4,
Sololá,Concepción,Mujer,80,4,
Sololá,Concepción,Mujer,81,1,
Sololá,Concepción,Mujer,82,1,
Sololá,Concepción,Mujer,83,1,
Sololá,Concepción,Mujer,84,1,
Sololá,Concepción,Mujer,86,2,
Sololá,Concepción,Mujer,87,1,
Sololá,Concepción,Mujer,88,1,
Sololá,Concepción,Mujer,89,1,
Sololá,Concepción,Mujer,92,1,
Sololá,Concepción,Mujer,93,1,
Sololá,Concepción,Mujer,95,1,
Sololá,Nahualá,Hombre,0,806,
Sololá,Nahualá,Hombre,1,872,
Sololá,Nahualá,Hombre,2,843,
Sololá,Nahualá,Hombre,3,881,
Sololá,Nahualá,Hombre,4,928,
Sololá,Nahualá,Hombre,5,927,
Sololá,Nahualá,Hombre,6,928,
Sololá,Nahualá,Hombre,7,859,
Sololá,Nahualá,Hombre,7,3,Cesante
Sololá,Nahualá,Hombre,8,811,
Sololá,Nahualá,Hombre,8,1,Aspirante
Sololá,Nahualá,Hombre,9,842,
Sololá,Nahualá,Hombre,10,850,
Sololá,Nahualá,Hombre,10,1,Aspirante
Sololá,Nahualá,Hombre,10,1,Cesante
Sololá,Nahualá,Hombre,11,898,
Sololá,Nahualá,Hombre,11,1,Cesante
Sololá,Nahualá,Hombre,12,946,
Sololá,Nahualá,Hombre,12,1,Aspirante
Sololá,Nahualá,Hombre,13,938,
Sololá,Nahualá,Hombre,13,3,Aspirante
Sololá,Nahualá,Hombre,13,2,Cesante
Sololá,Nahualá,Hombre,14,892,
Sololá,Nahualá,Hombre,14,1,Aspirante
Sololá,Nahualá,Hombre,14,6,Cesante
Sololá,Nahualá,Hombre,15,925,
Sololá,Nahualá,Hombre,15,5,Aspirante
Sololá,Nahualá,Hombre,15,5,Cesante
Sololá,Nahualá,Hombre,16,822,
Sololá,Nahualá,Hombre,16,4,Aspirante
Sololá,Nahualá,Hombre,16,5,Cesante
Sololá,Nahualá,Hombre,17,934,
Sololá,Nahualá,Hombre,17,7,Aspirante
Sololá,Nahualá,Hombre,17,5,Cesante
Sololá,Nahualá,Hombre,18,951,
Sololá,Nahualá,Hombre,18,10,Aspirante
Sololá,Nahualá,Hombre,18,13,Cesante
Sololá,Nahualá,Hombre,19,752,
Sololá,Nahualá,Hombre,19,7,Aspirante
Sololá,Nahualá,Hombre,19,5,Cesante
Sololá,Nahualá,Hombre,20,758,
Sololá,Nahualá,Hombre,20,9,Aspirante
Sololá,Nahualá,Hombre,20,9,Cesante
Sololá,Nahualá,Hombre,21,632,
Sololá,Nahualá,Hombre,21,9,Aspirante
Sololá,Nahualá,Hombre,21,4,Cesante
Sololá,Nahualá,Hombre,22,665,
Sololá,Nahualá,Hombre,22,10,Aspirante
Sololá,Nahualá,Hombre,22,6,Cesante
Sololá,Nahualá,Hombre,23,628,
Sololá,Nahualá,Hombre,23,7,Aspirante
Sololá,Nahualá,Hombre,23,7,Cesante
Sololá,Nahualá,Hombre,24,601,
Sololá,Nahualá,Hombre,24,8,Aspirante
Sololá,Nahualá,Hombre,24,6,Cesante
Sololá,Nahualá,Hombre,25,623,
Sololá,Nahualá,Hombre,25,6,Aspirante
Sololá,Nahualá,Hombre,25,6,Cesante
Sololá,Nahualá,Hombre,26,496,
Sololá,Nahualá,Hombre,26,7,Aspirante
Sololá,Nahualá,Hombre,26,3,Cesante
Sololá,Nahualá,Hombre,27,485,
Sololá,Nahualá,Hombre,27,10,Aspirante
Sololá,Nahualá,Hombre,27,3,Cesante
Sololá,Nahualá,Hombre,28,484,
Sololá,Nahualá,Hombre,28,7,Aspirante
Sololá,Nahualá,Hombre,28,1,Cesante
Sololá,Nahualá,Hombre,29,418,
Sololá,Nahualá,Hombre,29,2,Aspirante
Sololá,Nahualá,Hombre,30,516,
Sololá,Nahualá,Hombre,30,1,Aspirante
Sololá,Nahualá,Hombre,30,4,Cesante
Sololá,Nahualá,Hombre,31,365,
Sololá,Nahualá,Hombre,31,2,Aspirante
Sololá,Nahualá,Hombre,32,433,
Sololá,Nahualá,Hombre,32,2,Aspirante
Sololá,Nahualá,Hombre,33,361,
Sololá,Nahualá,Hombre,33,1,Aspirante
Sololá,Nahualá,Hombre,33,1,Cesante
Sololá,Nahualá,Hombre,34,402,
Sololá,Nahualá,Hombre,34,4,Aspirante
Sololá,Nahualá,Hombre,35,448,
Sololá,Nahualá,Hombre,35,6,Aspirante
Sololá,Nahualá,Hombre,36,378,
Sololá,Nahualá,Hombre,36,3,Aspirante
Sololá,Nahualá,Hombre,36,1,Cesante
Sololá,Nahualá,Hombre,37,391,
Sololá,Nahualá,Hombre,37,1,Cesante
Sololá,Nahualá,Hombre,38,409,
Sololá,Nahualá,Hombre,38,7,Aspirante
Sololá,Nahualá,Hombre,39,346,
Sololá,Nahualá,Hombre,40,441,
Sololá,Nahualá,Hombre,40,4,Aspirante
Sololá,Nahualá,Hombre,41,288,
Sololá,Nahualá,Hombre,41,1,Cesante
Sololá,Nahualá,Hombre,42,301,
Sololá,Nahualá,Hombre,42,4,Aspirante
Sololá,Nahualá,Hombre,43,320,
Sololá,Nahualá,Hombre,43,2,Aspirante
Sololá,Nahualá,Hombre,44,268,
Sololá,Nahualá,Hombre,44,2,Aspirante
Sololá,Nahualá,Hombre,45,347,
Sololá,Nahualá,Hombre,45,2,Aspirante
Sololá,Nahualá,Hombre,46,254,
Sololá,Nahualá,Hombre,46,1,Aspirante
Sololá,Nahualá,Hombre,47,253,
Sololá,Nahualá,Hombre,47,1,Aspirante
Sololá,Nahualá,Hombre,48,266,
Sololá,Nahualá,Hombre,49,241,
Sololá,Nahualá,Hombre,49,1,Aspirante
Sololá,Nahualá,Hombre,50,328,
Sololá,Nahualá,Hombre,50,4,Aspirante
Sololá,Nahualá,Hombre,51,180,
Sololá,Nahualá,Hombre,51,1,Aspirante
Sololá,Nahualá,Hombre,52,218,
Sololá,Nahualá,Hombre,52,1,Aspirante
Sololá,Nahualá,Hombre,53,207,
Sololá,Nahualá,Hombre,53,1,Cesante
Sololá,Nahualá,Hombre,54,186,
Sololá,Nahualá,Hombre,54,2,Aspirante
Sololá,Nahualá,Hombre,55,254,
Sololá,Nahualá,Hombre,56,174,
Sololá,Nahualá,Hombre,57,185,
Sololá,Nahualá,Hombre,57,1,Aspirante
Sololá,Nahualá,Hombre,58,209,
Sololá,Nahualá,Hombre,59,151,
Sololá,Nahualá,Hombre,59,1,Aspirante
Sololá,Nahualá,Hombre,60,277,
Sololá,Nahualá,Hombre,61,113,
Sololá,Nahualá,Hombre,62,167,
Sololá,Nahualá,Hombre,63,159,
Sololá,Nahualá,Hombre,64,142,
Sololá,Nahualá,Hombre,65,191,
Sololá,Nahualá,Hombre,65,1,Aspirante
Sololá,Nahualá,Hombre,66,107,
Sololá,Nahualá,Hombre,67,111,
Sololá,Nahualá,Hombre,68,138,
Sololá,Nahualá,Hombre,69,116,
Sololá,Nahualá,Hombre,70,141,
Sololá,Nahualá,Hombre,71,87,
Sololá,Nahualá,Hombre,72,84,
Sololá,Nahualá,Hombre,73,72,
Sololá,Nahualá,Hombre,74,69,
Sololá,Nahualá,Hombre,75,97,
Sololá,Nahualá,Hombre,75,1,Aspirante
Sololá,Nahualá,Hombre,76,64,
Sololá,Nahualá,Hombre,77,39,
Sololá,Nahualá,Hombre,78,73,
Sololá,Nahualá,Hombre,79,44,
Sololá,Nahualá,Hombre,80,55,
Sololá,Nahualá,Hombre,81,24,
Sololá,Nahualá,Hombre,82,33,
Sololá,Nahualá,Hombre,83,35,
Sololá,Nahualá,Hombre,84,28,
Sololá,Nahualá,Hombre,85,33,
Sololá,Nahualá,Hombre,86,15,
Sololá,Nahualá,Hombre,87,23,
Sololá,Nahualá,Hombre,88,24,
Sololá,Nahualá,Hombre,89,10,
Sololá,Nahualá,Hombre,90,14,
Sololá,Nahualá,Hombre,91,11,
Sololá,Nahualá,Hombre,92,3,
Sololá,Nahualá,Hombre,93,4,
Sololá,Nahualá,Hombre,94,2,
Sololá,Nahualá,Hombre,95,4,
Sololá,Nahualá,Hombre,96,2,
Sololá,Nahualá,Hombre,97,1,
Sololá,Nahualá,Hombre,100,3,
Sololá,Nahualá,Hombre,101,1,
Sololá,Nahualá,Mujer,0,765,
Sololá,Nahualá,Mujer,1,835,
Sololá,Nahualá,Mujer,2,798,
Sololá,Nahualá,Mujer,3,832,
Sololá,Nahualá,Mujer,4,898,
Sololá,Nahualá,Mujer,5,867,
Sololá,Nahualá,Mujer,6,841,
Sololá,Nahualá,Mujer,7,859,
Sololá,Nahualá,Mujer,8,832,
Sololá,Nahualá,Mujer,9,773,
Sololá,Nahualá,Mujer,9,3,Cesante
Sololá,Nahualá,Mujer,10,870,
Sololá,Nahualá,Mujer,10,1,Cesante
Sololá,Nahualá,Mujer,11,803,
Sololá,Nahualá,Mujer,11,1,Aspirante
Sololá,Nahualá,Mujer,11,1,Cesante
Sololá,Nahualá,Mujer,12,905,
Sololá,Nahualá,Mujer,12,1,Cesante
Sololá,Nahualá,Mujer,13,914,
Sololá,Nahualá,Mujer,14,902,
Sololá,Nahualá,Mujer,14,2,Cesante
Sololá,Nahualá,Mujer,15,871,
Sololá,Nahualá,Mujer,15,2,Cesante
Sololá,Nahualá,Mujer,16,910,
Sololá,Nahualá,Mujer,16,1,Cesante
Sololá,Nahualá,Mujer,17,1108,
Sololá,Nahualá,Mujer,17,1,Aspirante
Sololá,Nahualá,Mujer,17,1,Cesante
Sololá,Nahualá,Mujer,18,1088,
Sololá,Nahualá,Mujer,18,2,Cesante
Sololá,Nahualá,Mujer,19,887,
Sololá,Nahualá,Mujer,19,2,Aspirante
Sololá,Nahualá,Mujer,19,2,Cesante
Sololá,Nahualá,Mujer,20,1018,
Sololá,Nahualá,Mujer,20,1,Aspirante
Sololá,Nahualá,Mujer,21,880,
Sololá,Nahualá,Mujer,21,5,Cesante
Sololá,Nahualá,Mujer,22,903,
Sololá,Nahualá,Mujer,22,1,Cesante
Sololá,Nahualá,Mujer,23,853,
Sololá,Nahualá,Mujer,23,4,Cesante
Sololá,Nahualá,Mujer,24,843,
Sololá,Nahualá,Mujer,24,1,Aspirante
Sololá,Nahualá,Mujer,24,3,Cesante
Sololá,Nahualá,Mujer,25,895,
Sololá,Nahualá,Mujer,25,5,Cesante
Sololá,Nahualá,Mujer,26,739,
Sololá,Nahualá,Mujer,26,1,Aspirante
Sololá,Nahualá,Mujer,27,716,
Sololá,Nahualá,Mujer,27,3,Cesante
Sololá,Nahualá,Mujer,28,739,
Sololá,Nahualá,Mujer,28,1,Aspirante
Sololá,Nahualá,Mujer,29,537,
Sololá,Nahualá,Mujer,29,2,Cesante
Sololá,Nahualá,Mujer,30,663,
Sololá,Nahualá,Mujer,30,1,Aspirante
Sololá,Nahualá,Mujer,30,4,Cesante
Sololá,Nahualá,Mujer,31,500,
Sololá,Nahualá,Mujer,31,1,Cesante
Sololá,Nahualá,Mujer,32,564,
Sololá,Nahualá,Mujer,33,607,
Sololá,Nahualá,Mujer,34,541,
Sololá,Nahualá,Mujer,35,641,
Sololá,Nahualá,Mujer,36,529,
Sololá,Nahualá,Mujer,37,517,
Sololá,Nahualá,Mujer,38,589,
Sololá,Nahualá,Mujer,39,475,
Sololá,Nahualá,Mujer,39,1,Aspirante
Sololá,Nahualá,Mujer,40,537,
Sololá,Nahualá,Mujer,41,356,
Sololá,Nahualá,Mujer,42,394,
Sololá,Nahualá,Mujer,42,1,Aspirante
Sololá,Nahualá,Mujer,43,389,
Sololá,Nahualá,Mujer,44,378,
Sololá,Nahualá,Mujer,45,382,
Sololá,Nahualá,Mujer,46,349,
Sololá,Nahualá,Mujer,47,332,
Sololá,Nahualá,Mujer,48,322,
Sololá,Nahualá,Mujer,49,326,
Sololá,Nahualá,Mujer,50,325,
Sololá,Nahualá,Mujer,51,216,
Sololá,Nahualá,Mujer,52,249,
Sololá,Nahualá,Mujer,53,209,
Sololá,Nahualá,Mujer,54,243,
Sololá,Nahualá,Mujer,54,1,Cesante
Sololá,Nahualá,Mujer,55,259,
Sololá,Nahualá,Mujer,56,166,
Sololá,Nahualá,Mujer,57,184,
Sololá,Nahualá,Mujer,57,1,Aspirante
Sololá,Nahualá,Mujer,58,207,
Sololá,Nahualá,Mujer,59,161,
Sololá,Nahualá,Mujer,60,242,
Sololá,Nahualá,Mujer,61,139,
Sololá,Nahualá,Mujer,62,142,
Sololá,Nahualá,Mujer,63,181,
Sololá,Nahualá,Mujer,64,158,
Sololá,Nahualá,Mujer,65,197,
Sololá,Nahualá,Mujer,66,115,
Sololá,Nahualá,Mujer,67,116,
Sololá,Nahualá,Mujer,68,159,
Sololá,Nahualá,Mujer,69,110,
Sololá,Nahualá,Mujer,70,145,
Sololá,Nahualá,Mujer,70,1,Cesante
Sololá,Nahualá,Mujer,71,77,
Sololá,Nahualá,Mujer,72,86,
Sololá,Nahualá,Mujer,73,70,
Sololá,Nahualá,Mujer,74,84,
Sololá,Nahualá,Mujer,75,97,
Sololá,Nahualá,Mujer,76,44,
Sololá,Nahualá,Mujer,77,55,
Sololá,Nahualá,Mujer,78,63,
Sololá,Nahualá,Mujer,79,56,
Sololá,Nahualá,Mujer,80,59,
Sololá,Nahualá,Mujer,81,38,
Sololá,Nahualá,Mujer,82,34,
Sololá,Nahualá,Mujer,83,33,
Sololá,Nahualá,Mujer,84,27,
Sololá,Nahualá,Mujer,85,36,
Sololá,Nahualá,Mujer,86,21,
Sololá,Nahualá,Mujer,87,17,
Sololá,Nahualá,Mujer,88,21,
Sololá,Nahualá,Mujer,89,9,
Sololá,Nahualá,Mujer,90,12,
Sololá,Nahualá,Mujer,91,7,
Sololá,Nahualá,Mujer,92,3,
Sololá,Nahualá,Mujer,93,5,
Sololá,Nahualá,Mujer,94,5,
Sololá,Nahualá,Mujer,95,7,
Sololá,Nahualá,Mujer,96,2,
Sololá,Nahualá,Mujer,97,3,
Sololá,Nahualá,Mujer,98,1,
Sololá,Nahualá,Mujer,99,1,
Sololá,Nahualá,Mujer,100,1,
Sololá,Nahualá,Mujer,104,1,
Sololá,Nahualá,Mujer,105,1,
Sololá,Panajachel,Hombre,0,111,
Sololá,Panajachel,Hombre,1,136,
Sololá,Panajachel,Hombre,2,164,
Sololá,Panajachel,Hombre,3,143,
Sololá,Panajachel,Hombre,4,152,
Sololá,Panajachel,Hombre,5,142,
Sololá,Panajachel,Hombre,6,155,
Sololá,Panajachel,Hombre,7,168,
Sololá,Panajachel,Hombre,8,149,
Sololá,Panajachel,Hombre,9,155,
Sololá,Panajachel,Hombre,10,161,
Sololá,Panajachel,Hombre,11,135,
Sololá,Panajachel,Hombre,12,178,
Sololá,Panajachel,Hombre,13,153,
Sololá,Panajachel,Hombre,14,151,
Sololá,Panajachel,Hombre,15,152,
Sololá,Panajachel,Hombre,15,1,Aspirante
Sololá,Panajachel,Hombre,15,1,Cesante
Sololá,Panajachel,Hombre,16,126,
Sololá,Panajachel,Hombre,16,2,Cesante
Sololá,Panajachel,Hombre,17,183,
Sololá,Panajachel,Hombre,17,1,Aspirante
Sololá,Panajachel,Hombre,17,2,Cesante
Sololá,Panajachel,Hombre,18,181,
Sololá,Panajachel,Hombre,18,3,Aspirante
Sololá,Panajachel,Hombre,18,1,Cesante
Sololá,Panajachel,Hombre,19,140,
Sololá,Panajachel,Hombre,19,1,Aspirante
Sololá,Panajachel,Hombre,19,1,Cesante
Sololá,Panajachel,Hombre,20,154,
Sololá,Panajachel,Hombre,20,1,Aspirante
Sololá,Panajachel,Hombre,20,2,Cesante
Sololá,Panajachel,Hombre,21,137,
Sololá,Panajachel,Hombre,21,2,Aspirante
Sololá,Panajachel,Hombre,21,4,Cesante
Sololá,Panajachel,Hombre,22,183,
Sololá,Panajachel,Hombre,22,1,Aspirante
Sololá,Panajachel,Hombre,22,2,Cesante
Sololá,Panajachel,Hombre,23,162,
Sololá,Panajachel,Hombre,23,3,Aspirante
Sololá,Panajachel,Hombre,24,124,
Sololá,Panajachel,Hombre,24,2,Aspirante
Sololá,Panajachel,Hombre,24,1,Cesante
Sololá,Panajachel,Hombre,25,119,
Sololá,Panajachel,Hombre,25,3,Aspirante
Sololá,Panajachel,Hombre,26,123,
Sololá,Panajachel,Hombre,26,1,Cesante
Sololá,Panajachel,Hombre,27,129,
Sololá,Panajachel,Hombre,27,1,Aspirante
Sololá,Panajachel,Hombre,28,134,
Sololá,Panajachel,Hombre,28,2,Aspirante
Sololá,Panajachel,Hombre,29,108,
Sololá,Panajachel,Hombre,29,2,Aspirante
Sololá,Panajachel,Hombre,30,107,
Sololá,Panajachel,Hombre,30,1,Aspirante
Sololá,Panajachel,Hombre,30,1,Cesante
Sololá,Panajachel,Hombre,31,104,
Sololá,Panajachel,Hombre,31,2,Aspirante
Sololá,Panajachel,Hombre,32,123,
Sololá,Panajachel,Hombre,32,2,Aspirante
Sololá,Panajachel,Hombre,33,108,
Sololá,Panajachel,Hombre,33,1,Aspirante
Sololá,Panajachel,Hombre,34,105,
Sololá,Panajachel,Hombre,35,115,
Sololá,Panajachel,Hombre,36,93,
Sololá,Panajachel,Hombre,37,88,
Sololá,Panajachel,Hombre,37,1,Aspirante
Sololá,Panajachel,Hombre,38,109,
Sololá,Panajachel,Hombre,39,81,
Sololá,Panajachel,Hombre,39,2,Aspirante
Sololá,Panajachel,Hombre,40,79,
Sololá,Panajachel,Hombre,40,1,Aspirante
Sololá,Panajachel,Hombre,41,84,
Sololá,Panajachel,Hombre,42,87,
Sololá,Panajachel,Hombre,42,1,Cesante
Sololá,Panajachel,Hombre,43,68,
Sololá,Panajachel,Hombre,44,59,
Sololá,Panajachel,Hombre,44,1,Aspirante
Sololá,Panajachel,Hombre,44,1,Cesante
Sololá,Panajachel,Hombre,45,80,
Sololá,Panajachel,Hombre,46,61,
Sololá,Panajachel,Hombre,47,77,
Sololá,Panajachel,Hombre,47,2,Aspirante
Sololá,Panajachel,Hombre,48,60,
Sololá,Panajachel,Hombre,48,1,Aspirante
Sololá,Panajachel,Hombre,49,60,
Sololá,Panajachel,Hombre,49,1,Aspirante
Sololá,Panajachel,Hombre,50,57,
Sololá,Panajachel,Hombre,51,44,
Sololá,Panajachel,Hombre,52,61,
Sololá,Panajachel,Hombre,52,1,Aspirante
Sololá,Panajachel,Hombre,53,52,
Sololá,Panajachel,Hombre,54,45,
Sololá,Panajachel,Hombre,55,55,
Sololá,Panajachel,Hombre,55,1,Aspirante
Sololá,Panajachel,Hombre,56,46,
Sololá,Panajachel,Hombre,57,51,
Sololá,Panajachel,Hombre,57,2,Aspirante
Sololá,Panajachel,Hombre,58,39,
Sololá,Panajachel,Hombre,58,1,Aspirante
Sololá,Panajachel,Hombre,58,1,Cesante
Sololá,Panajachel,Hombre,59,40,
Sololá,Panajachel,Hombre,60,33,
