NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP16_F||Dificultad para comunicarse
Alta Verapaz,Chahal,Hombre,17,3,No declarado
Alta Verapaz,Chahal,Hombre,17,1,No puede
Alta Verapaz,Chahal,Hombre,17,344,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,17,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,18,1,No declarado
Alta Verapaz,Chahal,Hombre,18,361,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,18,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,18,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,19,3,No declarado
Alta Verapaz,Chahal,Hombre,19,255,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,19,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,19,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,20,2,No declarado
Alta Verapaz,Chahal,Hombre,20,280,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,21,1,No declarado
Alta Verapaz,Chahal,Hombre,21,2,No puede
Alta Verapaz,Chahal,Hombre,21,264,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,21,3,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,22,1,No declarado
Alta Verapaz,Chahal,Hombre,22,281,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,22,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,23,1,No declarado
Alta Verapaz,Chahal,Hombre,23,1,No puede
Alta Verapaz,Chahal,Hombre,23,265,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,24,3,No declarado
Alta Verapaz,Chahal,Hombre,24,1,No puede
Alta Verapaz,Chahal,Hombre,24,231,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,25,2,No declarado
Alta Verapaz,Chahal,Hombre,25,250,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,25,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,25,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,26,3,No declarado
Alta Verapaz,Chahal,Hombre,26,1,No puede
Alta Verapaz,Chahal,Hombre,26,196,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,27,2,No declarado
Alta Verapaz,Chahal,Hombre,27,206,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,28,3,No declarado
Alta Verapaz,Chahal,Hombre,28,209,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,28,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,28,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,29,2,No declarado
Alta Verapaz,Chahal,Hombre,29,167,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,29,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,29,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,30,1,No declarado
Alta Verapaz,Chahal,Hombre,30,187,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,30,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,31,3,No declarado
Alta Verapaz,Chahal,Hombre,31,170,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,32,4,No declarado
Alta Verapaz,Chahal,Hombre,32,176,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,32,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,32,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,33,3,No declarado
Alta Verapaz,Chahal,Hombre,33,162,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,33,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,33,2,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,34,168,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,35,2,No declarado
Alta Verapaz,Chahal,Hombre,35,2,No puede
Alta Verapaz,Chahal,Hombre,35,189,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,35,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,36,2,No declarado
Alta Verapaz,Chahal,Hombre,36,136,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,36,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,37,1,No declarado
Alta Verapaz,Chahal,Hombre,37,117,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,37,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,38,2,No declarado
Alta Verapaz,Chahal,Hombre,38,139,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,38,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,39,1,No declarado
Alta Verapaz,Chahal,Hombre,39,144,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,40,1,No declarado
Alta Verapaz,Chahal,Hombre,40,127,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,40,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,41,2,No declarado
Alta Verapaz,Chahal,Hombre,41,111,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,41,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,42,97,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,42,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,42,2,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,43,4,No declarado
Alta Verapaz,Chahal,Hombre,43,106,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,44,122,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,45,101,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,46,99,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,47,87,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,48,1,No declarado
Alta Verapaz,Chahal,Hombre,48,85,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,49,69,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,49,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,50,1,No declarado
Alta Verapaz,Chahal,Hombre,50,77,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,51,1,No declarado
Alta Verapaz,Chahal,Hombre,51,82,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,52,71,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,52,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,53,1,No declarado
Alta Verapaz,Chahal,Hombre,53,1,No puede
Alta Verapaz,Chahal,Hombre,53,59,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,54,1,No declarado
Alta Verapaz,Chahal,Hombre,54,79,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,55,68,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,56,61,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,57,61,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,58,3,No declarado
Alta Verapaz,Chahal,Hombre,58,71,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,59,68,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,59,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,60,1,No declarado
Alta Verapaz,Chahal,Hombre,60,48,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,61,1,No declarado
Alta Verapaz,Chahal,Hombre,61,47,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,61,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,62,37,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,63,55,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,64,1,No declarado
Alta Verapaz,Chahal,Hombre,64,50,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,65,1,No declarado
Alta Verapaz,Chahal,Hombre,65,47,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,65,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,66,44,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,67,35,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,68,1,No declarado
Alta Verapaz,Chahal,Hombre,68,34,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,68,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,69,20,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,70,31,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,70,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,71,35,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,72,20,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,73,1,No declarado
Alta Verapaz,Chahal,Hombre,73,21,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,73,3,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,74,22,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,74,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,75,22,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,75,3,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,76,19,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,76,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,77,14,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,77,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,78,18,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,78,4,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,79,15,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,79,3,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,80,16,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,81,14,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,81,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,81,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,82,1,No declarado
Alta Verapaz,Chahal,Hombre,82,8,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,82,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,83,4,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,83,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,83,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,84,6,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,84,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,85,10,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,85,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,86,6,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,86,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,86,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,87,5,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,88,4,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,88,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,88,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,89,1,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,89,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Hombre,90,1,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,90,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,91,1,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,92,1,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,92,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,98,1,"No, sin dificultad"
Alta Verapaz,Chahal,Hombre,98,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Hombre,99,1,No puede
Alta Verapaz,Chahal,Mujer,0,319,
Alta Verapaz,Chahal,Mujer,1,388,
Alta Verapaz,Chahal,Mujer,2,408,
Alta Verapaz,Chahal,Mujer,3,407,
Alta Verapaz,Chahal,Mujer,4,22,No declarado
Alta Verapaz,Chahal,Mujer,4,337,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,4,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,5,15,No declarado
Alta Verapaz,Chahal,Mujer,5,335,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,6,7,No declarado
Alta Verapaz,Chahal,Mujer,6,361,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,7,7,No declarado
Alta Verapaz,Chahal,Mujer,7,351,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,8,3,No declarado
Alta Verapaz,Chahal,Mujer,8,328,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,8,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,9,7,No declarado
Alta Verapaz,Chahal,Mujer,9,309,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,10,2,No declarado
Alta Verapaz,Chahal,Mujer,10,346,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,10,4,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,10,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,11,4,No declarado
Alta Verapaz,Chahal,Mujer,11,311,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,12,5,No declarado
Alta Verapaz,Chahal,Mujer,12,254,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,12,3,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,13,4,No declarado
Alta Verapaz,Chahal,Mujer,13,1,No puede
Alta Verapaz,Chahal,Mujer,13,280,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,13,2,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,14,3,No declarado
Alta Verapaz,Chahal,Mujer,14,1,No puede
Alta Verapaz,Chahal,Mujer,14,288,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,15,4,No declarado
Alta Verapaz,Chahal,Mujer,15,312,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,15,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,15,2,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,16,1,No declarado
Alta Verapaz,Chahal,Mujer,16,1,No puede
Alta Verapaz,Chahal,Mujer,16,313,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,16,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,16,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,17,4,No declarado
Alta Verapaz,Chahal,Mujer,17,1,No puede
Alta Verapaz,Chahal,Mujer,17,352,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,17,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,18,5,No declarado
Alta Verapaz,Chahal,Mujer,18,332,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,18,3,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,18,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,19,1,No declarado
Alta Verapaz,Chahal,Mujer,19,304,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,20,1,No declarado
Alta Verapaz,Chahal,Mujer,20,1,No puede
Alta Verapaz,Chahal,Mujer,20,341,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,20,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,21,6,No declarado
Alta Verapaz,Chahal,Mujer,21,2,No puede
Alta Verapaz,Chahal,Mujer,21,284,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,21,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,22,7,No declarado
Alta Verapaz,Chahal,Mujer,22,288,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,23,2,No declarado
Alta Verapaz,Chahal,Mujer,23,1,No puede
Alta Verapaz,Chahal,Mujer,23,265,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,23,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,24,2,No declarado
Alta Verapaz,Chahal,Mujer,24,275,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,25,1,No declarado
Alta Verapaz,Chahal,Mujer,25,233,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,25,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,26,1,No declarado
Alta Verapaz,Chahal,Mujer,26,209,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,26,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,27,1,No declarado
Alta Verapaz,Chahal,Mujer,27,214,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,27,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,28,4,No declarado
Alta Verapaz,Chahal,Mujer,28,196,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,28,2,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,29,2,No declarado
Alta Verapaz,Chahal,Mujer,29,213,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,29,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,30,1,No declarado
Alta Verapaz,Chahal,Mujer,30,180,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,30,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,30,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,31,3,No declarado
Alta Verapaz,Chahal,Mujer,31,180,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,32,181,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,32,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,33,168,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,34,3,No declarado
Alta Verapaz,Chahal,Mujer,34,164,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,35,166,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,35,2,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,36,1,No declarado
Alta Verapaz,Chahal,Mujer,36,185,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,37,1,No declarado
Alta Verapaz,Chahal,Mujer,37,148,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,38,149,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,38,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,38,2,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,39,3,No declarado
Alta Verapaz,Chahal,Mujer,39,149,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,39,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,40,133,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,40,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,41,1,No declarado
Alta Verapaz,Chahal,Mujer,41,100,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,41,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,41,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,42,1,No puede
Alta Verapaz,Chahal,Mujer,42,127,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,42,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,43,1,No declarado
Alta Verapaz,Chahal,Mujer,43,112,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,43,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,44,1,No declarado
Alta Verapaz,Chahal,Mujer,44,97,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,45,1,No declarado
Alta Verapaz,Chahal,Mujer,45,126,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,46,1,No declarado
Alta Verapaz,Chahal,Mujer,46,77,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,46,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,47,83,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,47,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,48,77,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,49,74,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,49,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,50,2,No declarado
Alta Verapaz,Chahal,Mujer,50,82,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,50,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,51,1,No declarado
Alta Verapaz,Chahal,Mujer,51,72,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,51,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,52,1,No declarado
Alta Verapaz,Chahal,Mujer,52,66,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,52,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,53,1,No declarado
Alta Verapaz,Chahal,Mujer,53,71,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,54,2,No declarado
Alta Verapaz,Chahal,Mujer,54,83,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,54,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,55,62,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,55,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,56,62,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,57,62,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,58,1,No declarado
Alta Verapaz,Chahal,Mujer,58,1,No puede
Alta Verapaz,Chahal,Mujer,58,70,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,59,2,No declarado
Alta Verapaz,Chahal,Mujer,59,45,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,60,50,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,60,2,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,61,1,No declarado
Alta Verapaz,Chahal,Mujer,61,40,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,62,42,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,62,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,62,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,63,1,No puede
Alta Verapaz,Chahal,Mujer,63,50,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,63,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,64,39,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,65,2,No declarado
Alta Verapaz,Chahal,Mujer,65,29,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,66,35,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,66,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,67,40,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,67,3,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,67,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,68,21,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,68,1,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,69,22,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,69,3,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,70,20,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,70,3,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,70,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,71,1,No declarado
Alta Verapaz,Chahal,Mujer,71,25,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,71,3,"Sí, con algo de dificultad"
Alta Verapaz,Chahal,Mujer,71,1,"Sí, con mucha dificultad"
Alta Verapaz,Chahal,Mujer,72,16,"No, sin dificultad"
Alta Verapaz,Chahal,Mujer,72,1,"Sí, con algo de dificultad"
