NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PCP16_A||Dificultad Vista,Recuento de PCP1
Guatemala,Amatitlán,Hombre,0,,1026
Guatemala,Amatitlán,Hombre,1,,1110
Guatemala,Amatitlán,Hombre,2,,1186
Guatemala,Amatitlán,Hombre,3,,1157
Guatemala,Amatitlán,Hombre,4,No declarado,92
Guatemala,Amatitlán,Hombre,4,No puede,1
Guatemala,Amatitlán,Hombre,4,"No, sin dificultad",1116
Guatemala,Amatitlán,Hombre,4,"Sí, con algo de dificultad",5
Guatemala,Amatitlán,Hombre,5,No declarado,26
Guatemala,Amatitlán,Hombre,5,"No, sin dificultad",1072
Guatemala,Amatitlán,Hombre,5,"Sí, con algo de dificultad",8
Guatemala,Amatitlán,Hombre,5,"Sí, con mucha dificultad",1
Guatemala,Amatitlán,Hombre,6,No declarado,26
Guatemala,Amatitlán,Hombre,6,No puede,1
Guatemala,Amatitlán,Hombre,6,"No, sin dificultad",1155
Guatemala,Amatitlán,Hombre,6,"Sí, con algo de dificultad",10
Guatemala,Amatitlán,Hombre,7,No declarado,15
Guatemala,Amatitlán,Hombre,7,No puede,1
Guatemala,Amatitlán,Hombre,7,"No, sin dificultad",1104
Guatemala,Amatitlán,Hombre,7,"Sí, con algo de dificultad",7
Guatemala,Amatitlán,Hombre,8,No declarado,16
Guatemala,Amatitlán,Hombre,8,"No, sin dificultad",1089
Guatemala,Amatitlán,Hombre,8,"Sí, con algo de dificultad",18
Guatemala,Amatitlán,Hombre,8,"Sí, con mucha dificultad",6
Guatemala,Amatitlán,Hombre,9,No declarado,13
Guatemala,Amatitlán,Hombre,9,"No, sin dificultad",1085
Guatemala,Amatitlán,Hombre,9,"Sí, con algo de dificultad",23
Guatemala,Amatitlán,Hombre,9,"Sí, con mucha dificultad",11
Guatemala,Amatitlán,Hombre,10,No declarado,9
Guatemala,Amatitlán,Hombre,10,No puede,1
Guatemala,Amatitlán,Hombre,10,"No, sin dificultad",1127
Guatemala,Amatitlán,Hombre,10,"Sí, con algo de dificultad",28
Guatemala,Amatitlán,Hombre,10,"Sí, con mucha dificultad",4
Guatemala,Amatitlán,Hombre,11,No declarado,20
Guatemala,Amatitlán,Hombre,11,"No, sin dificultad",1046
Guatemala,Amatitlán,Hombre,11,"Sí, con algo de dificultad",28
Guatemala,Amatitlán,Hombre,11,"Sí, con mucha dificultad",8
Guatemala,Amatitlán,Hombre,12,No declarado,15
Guatemala,Amatitlán,Hombre,12,No puede,1
Guatemala,Amatitlán,Hombre,12,"No, sin dificultad",1114
Guatemala,Amatitlán,Hombre,12,"Sí, con algo de dificultad",32
Guatemala,Amatitlán,Hombre,12,"Sí, con mucha dificultad",4
Guatemala,Amatitlán,Hombre,13,No declarado,15
Guatemala,Amatitlán,Hombre,13,No puede,1
Guatemala,Amatitlán,Hombre,13,"No, sin dificultad",1105
Guatemala,Amatitlán,Hombre,13,"Sí, con algo de dificultad",33
Guatemala,Amatitlán,Hombre,13,"Sí, con mucha dificultad",1
Guatemala,Amatitlán,Hombre,14,No declarado,12
Guatemala,Amatitlán,Hombre,14,No puede,2
Guatemala,Amatitlán,Hombre,14,"No, sin dificultad",1160
Guatemala,Amatitlán,Hombre,14,"Sí, con algo de dificultad",36
Guatemala,Amatitlán,Hombre,14,"Sí, con mucha dificultad",6
Guatemala,Amatitlán,Hombre,15,No declarado,6
Guatemala,Amatitlán,Hombre,15,"No, sin dificultad",1109
Guatemala,Amatitlán,Hombre,15,"Sí, con algo de dificultad",37
Guatemala,Amatitlán,Hombre,15,"Sí, con mucha dificultad",4
Guatemala,Amatitlán,Hombre,16,No declarado,9
Guatemala,Amatitlán,Hombre,16,"No, sin dificultad",1069
Guatemala,Amatitlán,Hombre,16,"Sí, con algo de dificultad",35
Guatemala,Amatitlán,Hombre,16,"Sí, con mucha dificultad",5
Guatemala,Amatitlán,Hombre,17,No declarado,11
